movie_id,name,cleaned_genre,year,summary,embeddings_1024
807,"Rendezvous in Paris (Rendez-vous de Paris, Les) ","Comedy,Romance",1995,"""Rendezvous in Paris is a charming French romantic comedy that weaves together three separate stories of love, desire, and chance encounters in the city of love.""","[-0.05679818  0.07519488 -0.02759504 ...  0.02523113  0.01079841
  0.03032881]"
808,Alaska ,"Adventure,Children's",1996,"""Alaska (1996) is a heartwarming adventure film about two kids who embark on a journey to rescue their father and survive the harsh Alaskan wilderness.""","[-0.00255603  0.04021162 -0.01453717 ... -0.0429511   0.01977968
 -0.02380737]"
809,Fled ,"Action,Adventure",1996,"""Fled"" is a fast-paced action thriller from 1996, following two convicts on the run as they uncover a government conspiracy while being pursued by both criminals and law enforcement.","[-0.00792077  0.04514186 -0.01103235 ... -0.02937886  0.01043011
 -0.00969695]"
810,Kazaam ,"Children's,Comedy,Fantasy",1996,"""Kazaam (1996) is a forgettable family comedy about a genie played by Shaquille O'Neal, with lackluster acting and a predictable plot.""","[-0.02563539  0.00080205 -0.02088753 ... -0.03367489  0.02278364
 -0.00510432]"
811,"Bewegte Mann, Der ",Comedy,1994,"""Bewegte Mann, Der"" is a hilarious German comedy from 1994 that follows the misadventures of a straight man mistaken for being gay.","[ 0.03878237  0.08996238 -0.01721365 ... -0.02641651  0.01205591
 -0.00515376]"
812,Magic Hunter ,Drama,1994,"""Magic Hunter is a thrilling fantasy film set in a mystical world, following a young hunter's quest to protect his village from dark forces.""","[-0.0112707  -0.04162018 -0.01429622 ... -0.03808898  0.00018561
 -0.06140176]"
813,Larger Than Life ,Comedy,1996,"""Larger Than Life"" is a heartwarming comedy about a man who inherits an elephant and embarks on a cross-country journey to find her a new home.","[-0.00981324  0.00577701 -0.01559476 ... -0.03369695  0.02467742
 -0.03535654]"
814,"Boy Called Hate, A ",Drama,1995,A gritty and intense drama about a troubled teenager named Hate who seeks revenge on his abusive father.,"[-0.01328465  0.00138138 -0.0046834  ... -0.02199398  0.04031329
 -0.03804364]"
815,Power 98 ,"Action,Mystery,Thriller",1995,Power 98 (1995) is a suspenseful thriller about a radio host who becomes entangled in a dangerous game of cat and mouse with a deranged caller.,"[-0.00877361 -0.02529731 -0.02738903 ...  0.03071433  0.06482547
  0.02329498]"
816,Two Deaths ,Drama,1995,"""Two Deaths"" (1995) is a haunting psychological drama that explores the dark secrets and moral dilemmas of a British doctor during the Romanian revolution.","[-0.03240275  0.00884784 -0.02008132 ...  0.00937653 -0.01163982
  0.01124659]"
818,"Very Brady Sequel, A ",Comedy,1996,A hilarious and nostalgic comedy that follows the iconic Brady family as they navigate through a series of absurd and comical situations.,"[-0.04712261  0.01905694 -0.02785778 ... -0.04539016  0.00830709
 -0.03217158]"
819,Stefano Quantestorie ,"Comedy,Drama",1993,"""Stefano Quantestorie is a heartwarming Italian film about a young boy with an overactive imagination who navigates the challenges of growing up in a small town.""","[-0.0531997   0.07538644 -0.01796399 ... -0.025648    0.02241172
 -0.01570551]"
820,"Death in the Garden (Mort en ce jardin, La) ",Drama,1956,"""Death in the Garden"" is a gripping 1956 French adventure film directed by Luis Buñuel, exploring the struggle for survival in a remote South American jungle.","[-0.00729906  0.03360321 -0.0053251  ... -0.00753276 -0.02827811
 -0.01603372]"
821,"Crude Oasis, The ",Romance,1995,"Crude Oasis (1995) is a gripping drama that explores the dark underbelly of a small desert town, filled with secrets, corruption, and intense human emotions.","[-0.03094212 -0.01776374 -0.01526346 ... -0.04722555  0.03646621
 -0.02606793]"
822,Hedd Wyn ,Drama,1992,"""Hedd Wyn"" is a powerful Welsh-language film based on the true story of a poet who sacrifices his life during World War I.","[-0.05065694  0.03241923 -0.00824967 ... -0.01080387  0.00312794
 -0.01675857]"
823,"Collectionneuse, La ",Drama,1967,"""La Collectionneuse (1967) is a French film directed by Eric Rohmer, exploring the complexities of relationships and desires through the encounters of three characters in a summer villa.""","[-0.03279287  0.03086388 -0.029681   ... -0.03241071  0.01344835
  0.0004723 ]"
824,Kaspar Hauser ,Drama,1993,"""Kaspar Hauser (1993) is a haunting and thought-provoking film that explores the enigmatic life of a young man raised in isolation and his struggle to adapt to society.""","[ 0.00793233  0.04320019 -0.03047157 ... -0.00942489  0.01755846
  0.00646494]"
825,Echte Kerle ,"Comedy,Romance",1996,"""Echte Kerle"" is a hilarious German comedy about a group of unconventional men who embark on a road trip filled with absurd adventures and unexpected friendships.","[ 0.0025982   0.05972445 -0.0226317  ... -0.0450241   0.00999111
  0.00464941]"
826,Diebinnen ,Drama,1995,"""Diebinnen (1995) is a gripping heist film that follows a group of skilled female thieves as they plan and execute a daring robbery.""","[ 0.03152625  0.05698633 -0.02025031 ...  0.02135649 -0.00366424
  0.00600373]"
827,"Convent, The (Convento, O) ",Drama,1995,"Convent, The (Convento, O) is a haunting Portuguese drama set in a remote convent, exploring themes of faith, desire, and the struggle for liberation.","[-0.00652743  0.0589142  -0.01950789 ... -0.00645769 -0.01323152
 -0.01191116]"
828,"Adventures of Pinocchio, The ","Adventure,Children's",1996,"The 1996 film ""Adventures of Pinocchio"" is a heartwarming and magical adaptation of the classic tale, filled with enchanting adventures and valuable life lessons.","[-0.03197948  0.04936491 -0.0190997  ... -0.02569888  0.01237915
 -0.00981533]"
829,Joe's Apartment ,"Comedy,Musical",1996,"""Joe's Apartment is a quirky comedy about a man who discovers his New York City apartment is infested with singing and dancing cockroaches.""","[-0.02093883  0.01935577 -0.01880089 ... -0.02105308  0.00758482
  0.00233583]"
830,"First Wives Club, The ",Comedy,1996,First Wives Club (1996) is a hilarious and empowering comedy about three women seeking revenge on their ex-husbands while rediscovering their own worth and friendship.,"[-0.00743201  0.00549392 -0.02428218 ... -0.02210383  0.03296355
  0.0247627 ]"
831,Stonewall ,Drama,1995,"""Stonewall (1995) is a powerful and emotional drama that chronicles the historic Stonewall riots, a pivotal moment in the LGBTQ+ rights movement.""","[-0.01576037  0.02837717 -0.02769748 ... -0.04944764  0.04139328
 -0.05039921]"
832,Ransom ,"Drama,Thriller",1996,"Ransom (1996) is a gripping thriller where a wealthy businessman takes matters into his own hands when his son is kidnapped, leading to a high-stakes game of negotiation and revenge.","[-0.01288394  0.01224014 -0.02119845 ... -0.00609652  0.03646133
 -0.01564759]"
833,High School High ,Comedy,1996,"""High School High is a comedic parody that follows an idealistic teacher as he tries to transform a troubled inner-city high school into a successful institution.""","[-0.01371508  0.04034248 -0.02550014 ... -0.04816503  0.00920601
 -0.00508978]"
834,Phat Beach ,Comedy,1996,"""Phat Beach (1996) is a comedy film about two friends on a quest to find the ultimate beach party, filled with hilarious misadventures and unexpected romance.""","[-0.01879892  0.03314875 -0.02860568 ... -0.00847518  0.04765525
  0.04461609]"
835,Foxfire ,Drama,1996,"""Foxfire (1996) is a gritty coming-of-age drama about a group of teenage girls who form a bond and seek revenge against their abusive male oppressors.""","[-0.03100013  0.02614393 -0.03157333 ... -0.02964677  0.04372181
 -0.03808543]"
836,Chain Reaction ,"Action,Adventure,Thriller",1996,"""Chain Reaction is a thrilling action film that follows two scientists on the run as they uncover a conspiracy involving a revolutionary energy source.""","[ 0.02621586 -0.04029821 -0.01265886 ... -0.04724617  0.01933568
  0.00250381]"
837,Matilda ,"Children's,Comedy",1996,"""Matilda"" is a heartwarming and magical family film about a brilliant young girl who uses her telekinetic powers to overcome adversity and find her place in the world.","[-0.02440694 -0.00851053 -0.0085525  ...  0.00509877  0.03436107
 -0.02914061]"
838,Emma ,"Comedy,Drama,Romance",1996,"""Emma (1996) is a delightful adaptation of Jane Austen's classic novel, featuring a charming performance by Gwyneth Paltrow and capturing the essence of Regency-era England.""","[-0.0424162   0.07861431 -0.02358747 ... -0.04289207  0.03908508
 -0.040132  ]"
839,"Crow: City of Angels, The ","Action,Thriller",1996,"""Crow: City of Angels"" (1996) is a dark and gritty sequel that fails to capture the magic of its predecessor, lacking in both story and character development.","[ 0.00108571 -0.0818871  -0.0249248  ... -0.03598899 -0.01275117
  0.00850331]"
840,House Arrest ,Comedy,1996,House Arrest (1996) is a lighthearted family comedy about a group of kids who conspire to keep their parents locked in the basement.,"[-0.02150622  0.02758986 -0.02892399 ... -0.00871633  0.06339798
 -0.01084205]"
841,Eyes Without a Face ,Horror,1959,"""Eyes Without a Face"" is a haunting French horror film about a surgeon's desperate attempts to restore his daughter's disfigured face through unethical means.","[-0.02104916 -0.010953   -0.00640609 ... -0.03718362 -0.0156252
  0.00379717]"
842,Tales from the Crypt Presents: Bordello of Blood ,Horror,1996,"""Tales from the Crypt Presents: Bordello of Blood"" is a campy horror-comedy that follows a private investigator's quest to shut down a vampire-run brothel.","[-0.01718174 -0.02136279 -0.03521547 ... -0.03097131 -0.01092595
  0.05733557]"
843,Lotto Land ,Drama,1995,"""Lotto Land"" is a thrilling drama that explores the dark side of winning the lottery, revealing the consequences and dangers that come with sudden wealth.","[-0.00516868 -0.05466156 -0.00674903 ... -0.07645182  0.02720063
  0.00565673]"
844,"Story of Xinghua, The ",Drama,1993,"""Story of Xinghua"" is a poignant drama set in 1930s China, following the life of a young woman as she navigates love, loss, and societal expectations.","[-0.07868718  0.07326775 -0.00939601 ... -0.03052823 -0.01949584
 -0.04490377]"
845,"Day the Sun Turned Cold, The (Tianguo niezi) ",Drama,1994,"Day the Sun Turned Cold is a gripping Chinese crime drama that explores themes of guilt, revenge, and the complexities of human nature.","[-0.0208258  -0.03715837 -0.00362178 ... -0.04593088 -0.01627016
 -0.05131564]"
846,Flirt ,Drama,1995,"""Flirt (1995) is a thought-provoking and experimental film that explores the complexities of love and relationships through three interconnected stories set in different cities.""","[-0.05180912  0.04097235 -0.03963448 ... -0.02495132  0.01014275
  0.00839097]"
847,"Big Squeeze, The ","Comedy,Drama",1996,"""Big Squeeze, The (1996) is a comedic crime film about a struggling musician who gets caught up in a dangerous plot involving stolen diamonds.""","[-0.0121692   0.00946682 -0.01457415 ... -0.01136189  0.03015106
 -0.00298281]"
848,"Spitfire Grill, The ",Drama,1996,Spitfire Grill (1996) is a heartfelt drama about a young woman's journey of redemption and hope as she starts a new life in a small town.,"[-0.01599011  0.02096351 -0.01407598 ... -0.02489208  0.00646124
 -0.02711549]"
849,Escape from L.A. ,"Action,Adventure,Sci-Fi,Thriller",1996,Escape from L.A. (1996) is a dystopian action film where Snake Plissken must retrieve a doomsday device in post-apocalyptic Los Angeles.,"[-0.04625266  0.00532386 -0.01829396 ... -0.0563376  -0.00047953
 -0.00145759]"
850,Cyclo ,"Crime,Drama",1995,"""Cyclo (1995) is a gritty Vietnamese drama that explores the dark underbelly of society through the eyes of a young cyclo driver caught in a web of crime.""","[-0.02290279 -0.03399607 -0.01717293 ...  0.0002993   0.00871972
 -0.00939431]"
851,Basquiat ,Drama,1996,"""Basquiat"" is a captivating biographical drama that explores the rise and fall of the talented artist Jean-Michel Basquiat in 1980s New York City.","[-0.0049738   0.00260437 -0.02462318 ... -0.00217784  0.02277246
 -0.04418581]"
852,Tin Cup ,"Comedy,Romance",1996,"""Tin Cup"" is a charming sports comedy about a talented but self-destructive golfer who falls in love while chasing his dream of winning the U.S. Open.","[ 0.00427484  0.03013724 -0.02362621 ... -0.04033049 -0.01915382
 -0.00233101]"
853,Dingo ,Drama,1992,"""Dingo"" is a heartfelt drama about a jazz musician who embarks on a life-changing journey in the Australian outback.","[-0.01168642  0.01439918 -0.01421952 ... -0.0023804   0.00269479
 -0.01211758]"
854,"Ballad of Narayama, The (Narayama Bushiko) ",Drama,1958,The Ballad of Narayama is a haunting and visually stunning Japanese film that explores the harsh realities of rural life and the inevitability of death.,"[-0.00927318 -0.0183176  -0.01245956 ... -0.04657017 -0.01949411
 -0.01645479]"
855,Every Other Weekend ,Drama,1990,"""Every Other Weekend is a heartwarming family drama that explores the complexities of divorce and its impact on children.""","[-0.03419056  0.04960419 -0.02152872 ... -0.02674453  0.02719417
 -0.03960421]"
856,Mille bolle blu ,Comedy,1993,"""Mille bolle blu"" is a heartwarming Italian film from 1993 that tells the story of a young girl's magical journey to find her missing father.","[-0.03828119  0.03350294 -0.01444521 ... -0.01717958  0.01568811
 -0.01394805]"
857,Crows and Sparrows ,Drama,1949,"""Crows and Sparrows"" is a thought-provoking Chinese film that cleverly uses the metaphor of birds to depict social inequality and political unrest in post-war China.","[-0.06635319  0.02821787 -0.02711952 ... -0.05931083 -0.04115577
 -0.01098349]"
858,"Godfather, The ","Action,Crime,Drama",1972,"The Godfather (1972) is a gripping crime drama that follows the Corleone family's rise to power in the world of organized crime, led by Marlon Brando's iconic performance.","[ 0.02519783  0.02479786 -0.00688089 ... -0.01524313 -0.00202205
  0.03321195]"
859,"Hippie Revolution, The ",Documentary,1996,"""Hippie Revolution, The (1996) is a nostalgic and vibrant portrayal of the counterculture movement in the 1960s, capturing its ideals, music, and social impact.""","[-0.01939102  0.00857649 -0.04763828 ... -0.03670385  0.04370572
 -0.05233816]"
