user,history_item_id,history_rating,item_id,rating
1320,"[349, 507, 2023, 3755, 70, 198, 2699, 1518, 1252, 904, 924, 247, 1617, 1219, 908, 903, 1089, 593, 608, 50]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1244,1
1321,"[2551, 2417, 2133, 2344, 2376, 296, 1089, 608, 1393, 440, 1721, 2391, 1358, 920, 919, 1945, 905, 105, 1136, 1080]","[1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3481,0
1322,"[272, 1187, 3654, 3111, 2729, 412, 477, 1183, 2001, 3167, 1302, 1962, 538, 3255, 2739, 3100, 515, 2764, 509, 750]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",541,1
1323,"[910, 2186, 3678, 903, 899, 1104, 1237, 3475, 3341, 938, 1103, 3088, 3548, 2080, 971, 3872, 3638, 3099, 3244, 1230]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1]",1380,0
1324,"[1214, 3006, 1256, 1394, 1276, 899, 1231, 909, 1089, 1240, 1206, 1267, 1262, 3735, 2871, 1244, 3703, 1080, 3424, 3386]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1292,1
1325,"[907, 900, 2746, 3675, 1951, 942, 913, 950, 3730, 800, 1204, 527, 1250, 1208, 3196, 920, 1262, 3160, 3510, 3753]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",3893,1
1326,"[265, 1537, 1089, 896, 247, 2571, 1277, 457, 1923, 3267, 2762, 1188, 47, 1641, 2686, 3418, 150, 3260, 357]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1914,1
1327,"[1920, 2322, 2106, 1391, 157, 3441, 1445, 2815, 2404, 473, 588, 73, 783, 595, 661, 551, 364, 1772, 2394, 1566]","[0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1]",1688,1
1328,"[1676, 2457, 548, 2402, 780, 292, 2723, 1479, 1876, 1918, 2956, 2533, 2530, 786, 2002, 2735, 2405, 2881, 2421, 1391]","[1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1]",1320,1
1329,"[1092, 3884, 1079, 1753, 1686, 2321, 1407, 3785, 3247, 2478, 370, 3868, 2990, 761, 520, 2194, 3624, 2558, 1197, 141]","[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1]",3911,1
133,"[2906, 3081, 3176, 2841, 2763, 597, 3824, 3261, 350, 1408, 1619, 1727, 1614, 1670, 1624, 1620, 2617, 1073, 265, 2686]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",3798,1
1330,"[858, 34, 2210, 3435, 1041, 1250, 919, 1617, 1252, 913, 1185, 3670, 947, 3534, 2706, 1283, 590, 1201, 1266, 1304]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3508,1
1331,"[1358, 235, 1287, 2067, 337, 58, 3147, 2501, 3148, 2357, 3386, 34, 3078, 1272, 2171, 3360, 1357, 3163, 1682, 21]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1082,1
1332,"[3114, 1235, 1292, 2973, 3504, 3421, 1294, 1288, 1307, 223, 21, 1500, 1259, 3671]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",3481,0
1333,"[1103, 1147, 1104, 1303, 1730, 2863, 373, 1262, 1635, 2762, 929, 650, 2076, 1185, 3551, 1258, 2018, 1333, 1307, 3360]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]",3481,1
1334,"[608, 318, 858, 2023, 1221, 2706, 1127, 2858, 2997, 2707, 2699, 3005, 2433, 2759, 3543, 3408, 2688, 1959, 3219, 2763]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3108,1
1335,"[3920, 2291, 589, 3927, 1580, 480, 2454, 70, 3457, 1151, 1175, 1223, 1, 1885, 471, 562, 232, 2318, 2710, 2976]","[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",3203,1
1336,"[1704, 3114, 34, 1089, 608]","[1, 1, 1, 1, 1]",1617,1
1337,"[2099, 2078, 3157, 2384, 1907, 616, 2059, 2139, 1073, 317, 1019, 3775, 2015, 3615, 2430, 3398, 2083, 1026, 783, 1025]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",3034,1
1338,"[1673, 2791, 1171, 1035, 1250, 47, 1249, 1997, 1466, 551, 1129, 1483, 2707, 3763, 1079, 2333, 1095, 3536, 3481, 474]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1825,0
1339,"[318, 1204, 3811, 912, 1254, 913, 50, 1262, 608, 1250, 1237, 1225, 919, 969, 1193, 1247, 3462, 1299, 1256, 2966]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]",648,0
134,"[511, 3438, 95, 153, 1432, 1100, 1801, 44, 996, 786, 485, 420, 2322, 1606, 548, 836, 20, 798, 15, 3705]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3879,1
1340,"[229, 1183, 782, 1977, 1981, 3773, 2000, 2001, 800, 3053, 3869, 1972, 315, 3669, 2840, 366, 337, 2297, 383, 1548]","[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",454,1
1341,"[3663, 12, 3665, 3664, 2982, 2515, 606, 3940, 3942, 2452, 2158, 1990, 2113, 1325, 1324, 2974, 2548, 1891, 3574, 2516]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1328,0
1342,"[110, 1610, 493, 2571, 1912, 353, 6, 1215, 555, 1047, 480, 457, 3267, 3256, 474, 377, 2916, 2628, 380, 1527]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",1573,1
1343,"[2968, 3527, 2346, 1584, 1748, 3699, 2455, 1921, 1965, 2407, 480, 2985, 2021, 3704, 2528, 2311, 2628, 3555, 3755, 648]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3617,1
1344,"[1206, 1240, 1270, 1214, 3702, 2664, 1580, 1374, 1965, 1376, 2455, 2797, 1073, 2087, 2174, 367, 2021, 3489, 1394, 1079]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3421,1
1345,"[924, 968, 589, 2571, 2140, 1200, 3703, 3527, 1127, 32, 496, 2396, 2426, 3114, 1188, 69, 1784, 2907, 2700, 156]","[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1]",372,1
1346,"[2752, 2000, 3770, 592, 2917, 3623, 3578, 3793, 3744, 2160]","[1, 1, 1, 1, 1, 0, 0, 1, 1, 1]",2747,1
1347,"[2572, 2081, 543, 3668, 357, 1733, 1658, 1441, 2080, 539, 1777, 2424, 2581, 2978, 440, 380, 302, 2125, 2166, 2496]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",708,1
1348,"[73, 1380, 107, 2092, 1760, 1242, 1196, 2918, 2125, 2194, 3882, 3911, 3916, 3408, 39, 2718, 3159, 2202, 2806, 3551]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1]",3098,1
1349,"[2947, 2944, 1291, 589, 2571, 2000, 2949, 2529, 2194, 3703, 1370, 474, 1220, 940, 3702, 110, 457, 1036, 377, 1374]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",2985,1
135,"[2686, 3273, 2396, 3081, 2724, 2395, 2762, 2840, 2961, 2907, 2806, 2700, 3176, 2672, 3114, 2763, 2701, 2600, 3793, 2987]","[1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]",2918,1
1350,"[733, 2973, 898, 2997, 1, 3067, 1278, 1079, 1080, 1537, 2384, 1307, 1288, 1188, 3751, 1394, 1259, 2599, 2321, 45]","[0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1]",3174,1
1351,"[232, 2918]","[1, 1]",2014,1
1352,"[3543, 1208, 2130, 3897, 3952, 1233, 3578, 541, 896, 3896, 1921, 1288, 2019, 2028, 2959, 3504, 680, 924, 1222, 1263]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1]",1252,1
1353,"[1029, 13, 3034, 2138, 2687, 3615, 2116, 2090, 1025, 2394, 1405, 3745, 2300, 2804, 1197, 34, 1276, 1265, 1261, 1288]","[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",2791,1
1354,"[2894, 3594, 3863, 3483, 3355, 3354, 3751, 3914, 3562, 3902, 3797, 94, 2336, 3078, 608, 2268, 515, 3271, 408, 34]","[0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1]",3598,0
1355,"[1805, 527, 1296, 1307, 1674, 2243, 3699, 3685, 2369, 2081, 2130, 3684, 2100, 3524, 1959, 1088, 3578, 3911, 2712, 3188]","[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",3189,1
1356,"[2762, 1089, 1249, 2391, 474, 47, 1610, 2058, 1407, 1252, 1333, 608, 1221, 1034, 367, 3328, 2985, 541, 260, 1199]","[1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1]",1240,1
1357,"[1756, 2982, 2448, 397, 1977, 3840, 2790, 611, 3692, 2149, 2868, 606, 2514, 1862, 2656, 2903, 3942, 1389, 2338, 2878]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2113,0
1358,"[3441, 2405, 208, 1379, 3020, 1100, 485, 2535, 379, 170, 1438, 3113, 3710, 423, 153, 1499, 544, 20, 3717, 438]","[1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1]",1772,0
1359,"[3565, 2701, 2116, 3771, 260, 1073, 3672, 2013, 1303, 2367, 2640, 1030, 2528, 2555, 1911, 2759, 2572, 2720, 2722, 3159]","[1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",2888,1
136,"[2463, 2100, 3087, 532, 2697, 3552, 1916, 141, 1391, 3618, 2141, 224, 2004, 3448, 2797, 1405, 368, 380, 1821, 236]","[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0]",2356,1
1360,"[1288, 36, 235, 529, 1968, 1704, 1961, 2000, 2890, 3334, 2291, 1401, 1729, 592, 1682, 3271, 2912, 1393, 1784, 3723]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3448,1
1361,"[377, 1298, 357, 1097, 2657, 457, 1192, 3246, 2028, 1060, 3408, 1682, 342, 3404, 2020, 3039, 3071, 1035, 1028, 2987]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",1089,1
1362,"[3338, 593, 2019, 1221, 2324, 1204, 923, 912, 2812, 1233, 1252, 527, 904, 922, 608, 1136, 1262, 1212, 3090, 3730]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3467,1
1363,"[3060, 2289, 246]","[1, 1, 1]",2064,1
1364,"[2716, 246, 1361, 1649, 549, 162, 556, 363, 1189, 1147, 2858, 3114, 1304, 1136, 2804, 1288, 2997, 2324, 1066, 945]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",910,1
1365,"[2571, 527, 2028, 2968, 1073, 1019, 2453, 2628, 2015, 2021, 2054, 788, 2105, 3365, 3873, 3671, 2401, 3074, 1201, 368]","[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1]",1008,0
1366,"[1036, 1197, 2947, 3946, 3948, 3930, 1556, 377, 1073, 380, 1985, 2107, 891, 1984, 1983, 1982, 1986, 3358, 3451, 1968]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",1916,1
1367,"[2581, 2416, 1513, 2372, 3247, 256, 663, 1091, 1646, 3264, 1391, 1888, 1923, 3681, 1201, 1266, 2921, 2922, 2951, 3508]","[0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",590,1
1368,"[2006, 1230, 3548, 34, 3363, 909, 1394, 1244, 2395, 1079, 905, 2804, 1537, 1288, 2936, 2997, 3210, 1197, 3512, 3481]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3534,0
1369,"[950, 1212, 904, 903, 1356, 1371, 2393, 3932, 1301, 968, 2186, 3683, 3706, 3018, 3676, 3499, 1321, 3016, 3535, 1345]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2144,1
137,"[2716, 3175, 2995, 2719, 2856, 2805, 913, 2574, 1959, 2013, 2598, 1513, 2396, 2724, 3081, 2762, 3157, 3176, 2840, 2763]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",2672,1
1370,"[1476, 628, 3528, 1197, 1987, 3685, 188, 293, 1219, 3660, 3840, 1089, 879, 1965, 3031, 1769, 1210, 374, 520, 2915]","[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1]",1027,0
1371,"[1654, 3466, 2, 3438, 673, 3489, 2585, 2624, 527, 318, 36, 2028, 1213, 1041, 3357, 3512, 3536, 3855, 3718, 3859]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3865,1
1372,"[2762, 2840, 2700, 3745, 3114, 3798, 3793, 3826, 2571, 480, 589, 1580, 2628, 780, 1676, 1049, 70, 1917, 379, 3438]","[1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0]",1544,1
1373,"[1077, 480, 2985, 3703, 3793, 2529, 2140, 1580, 1396, 1376, 1374, 3700, 968, 1127, 2628, 671, 3527, 2528, 3699, 2455]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0]",3702,1
1374,"[1247, 3363, 3196, 1104, 1084, 908, 924, 1953, 3468, 1945, 1276, 1244, 1296, 1103, 3504, 1250, 1185, 1193, 1041, 1233]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2609,1
1375,"[2987, 17, 265, 1265, 1188, 151, 357, 39, 237, 342, 1094, 1357, 3358, 440, 1721, 2125, 2108, 377, 1554, 3108]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",356,1
1376,"[1699, 2324, 3418, 1784, 32, 25, 451, 1678, 535, 1094, 3147, 2291, 3246, 3250, 428, 2025, 381, 1466, 2071, 3148]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3252,1
1377,"[2126, 544, 1752, 1833, 533, 315, 1432, 3113, 20, 694, 3165, 387, 420, 1004, 204, 1556, 1606, 667, 1744, 886]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]",1869,0
1378,"[969, 916, 898, 1296, 2927, 1674, 1912, 17, 2130, 1944, 2248, 903, 1212, 800, 950, 942, 3801, 1269, 3176, 3476]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",2633,1
1379,"[1171, 2455, 2291, 3932, 2160, 3927, 2657, 3786, 144, 3457, 524, 3160, 2683, 2997]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",3516,1
138,"[608, 296, 1089, 1912, 3265, 2692, 3364, 1234, 1179, 2194, 3783, 3328, 1396, 2000, 1227, 293, 2542, 2391, 47, 1466]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2159,1
1380,"[1129, 1779, 1291, 3827, 3114, 3864, 1240, 3408, 2352, 1197, 3396, 3479, 3300, 3033, 1676, 3638, 2643, 3441, 919, 1198]","[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",112,1
1381,"[440, 231, 441, 858, 912, 2804, 318, 1221, 3095, 527, 923, 1267, 3481, 3300, 3753, 3409, 3555, 3509, 3354, 3484]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1]",3565,0
1382,"[750, 913, 3872, 3435, 1212, 3629, 922, 3134, 910, 1217, 912, 1254, 3095, 1284, 3089, 3467, 904, 1927]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",213,1
1383,"[3948, 222, 555, 3418, 3256, 1183, 1120, 1268, 1498, 215, 2150, 2183, 3253, 3554, 3006, 746, 2155, 3598, 2959, 3952]","[0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3357,1
1384,"[3897, 2571, 3863, 3160]","[1, 1, 1, 1]",3481,1
1385,"[2160, 3160, 480, 1673]","[1, 1, 1, 1]",2454,1
1386,"[1196, 1199, 1266, 1294, 260, 1136, 1080, 36, 3168, 1278, 2291, 1259, 1673, 3396, 3296, 3469, 1897, 471, 467, 2174]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1270,1
1387,"[1226, 534, 1172, 1357, 265, 1265, 3685, 2708, 1944, 1674, 1066, 1946, 1639, 58, 527, 2890, 991, 1183, 1619, 356]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",1507,1
1388,"[6, 628, 1343, 1892, 1625, 1480, 1518, 377, 1845, 16, 2353, 3176, 1653, 161, 349, 164, 1909, 2707, 1370, 832]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",225,1
1389,"[3386, 1231, 2336, 969, 1246, 1682, 3181, 45, 150, 3253, 2687, 1957, 3098, 2366, 2018, 1050, 2321, 1982, 1730, 2359]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",922,1
139,"[2160, 1339, 2459, 2710, 2867, 1334, 253, 724, 3693, 2148, 364, 1033, 616, 2090, 1024, 1294, 3545, 1224, 1094, 3448]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1391,1
1390,"[1894, 639, 2335, 784, 1610, 2501, 2355, 1387, 2948, 3481, 3255, 497, 708, 1923, 3418, 3247, 2806, 2194, 3513, 3189]","[0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1]",3785,0
1391,"[2470, 1375, 1371, 2054, 552, 1587, 2405, 674, 1030, 2471, 1238, 1079, 1270, 2716, 1294, 2791, 1968, 3361, 34, 1172]","[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3363,1
1392,"[3194, 3671, 3074, 2971, 3152, 1982, 1082, 1954, 3198, 2779, 3093, 2901, 3066, 3015, 3508, 2921, 2109, 3244, 1350, 2640]","[0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",3781,0
1393,"[514, 3052, 2268, 1407, 1393, 1682, 3253, 1883, 3160, 3499, 1396, 293, 2395, 272, 364, 1834, 480, 2439, 475, 2883]","[1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",994,1
1394,"[3512, 70, 3920, 1673, 2455, 2657, 2454, 3300, 2456]","[1, 0, 1, 1, 1, 0, 1, 0, 1]",3897,1
1395,"[3831, 3911, 2507, 2542, 3863, 3618, 3421, 3896, 3671, 3601, 3879, 2532, 2531, 2263, 2395, 924, 1274, 356, 2706, 2005]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3253,1
1396,"[1701, 2111, 2021, 2968, 2628, 260, 2143, 2193, 2138, 2140, 1097, 2161, 2174, 1967, 2762, 1617, 2571, 2871, 3476, 1921]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",1407,1
1397,"[968, 2657, 32, 1893, 3022, 1084, 2019, 3095, 3013, 1221, 1230, 858, 1204, 2858, 2366, 1198, 1136, 2804, 1281, 951]","[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3363,1
1398,"[893, 2454, 3926, 3930, 144, 266, 3173, 950, 1252, 1617, 1212, 913, 904, 1284, 903, 1264, 1913, 1950, 906, 924]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",942,1
1399,"[1258, 1968, 3424, 3763, 1956, 1965, 2144, 592, 2118, 1962, 1321, 1275, 2915, 3071, 1186, 405, 1298, 1580, 2046, 1676]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",380,1
14,"[2692, 2686, 2762, 2396, 3081, 296, 608]","[1, 1, 1, 1, 1, 1, 0]",1263,1
140,"[3435, 913, 930, 1284, 3606, 1941, 1942, 2612, 918, 2204, 2202, 2940, 946, 1282, 906, 3535, 2028, 1221, 858, 1196]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",260,1
1400,"[2359, 529, 21, 16, 431, 1095, 1500, 1729, 590, 150, 2858, 36, 246, 2115, 2501, 1393, 1617, 1914, 477, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3418,1
1401,"[50, 1084, 2357, 2010, 34, 903, 2396, 265, 246, 971, 3006, 290, 3363, 2132, 1231, 2289, 2300, 36, 2080, 1198]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1304,1
1402,"[1923, 589, 2333, 457, 2599, 2762, 3100, 595, 2291, 34, 3499, 2571, 2959, 110, 123, 1625, 3809, 1721, 2268, 1682]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",551,1
1403,"[1214, 1097, 1573, 1199, 1270, 1748, 1200, 3793, 671, 2664, 2657, 1374, 1580, 1527, 2916, 3699, 1653, 1376, 1372, 1356]","[1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",3927,1
1404,"[550, 500, 1884, 2054, 5, 370, 174, 2098, 2241, 1911, 637, 2492, 2772, 486, 3516, 2683, 3033, 186, 1206, 3435]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]",3910,0
1405,"[2160, 2366, 1387, 3499, 1333, 1345, 1350, 1982, 968, 2455, 1136, 1234, 1230, 1276, 3035, 1244, 1172, 1294, 2289, 910]","[1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2997,1
1406,"[34, 1682]","[1, 1]",1393,1
1407,"[3510, 3536, 3578, 3328, 3189, 3515, 3793, 3827, 3753, 3624, 3747, 3623, 3784, 3535, 3598, 3534, 3861, 3355, 3299, 3185]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",3512,0
1408,"[434, 1479, 2126, 3020, 1431, 1438, 546, 379, 1544, 2540, 3257, 786, 3697, 2826, 1214, 1219, 1258, 2160, 1997, 1350]","[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1]",1333,1
1409,"[2797, 1883, 3108, 1060, 3481, 3868, 2571, 1240, 2968, 1748, 3793, 3175, 1580, 2916, 480, 2011, 1527, 3033, 1584, 1676]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1573,1
141,"[1950, 942, 913, 3801, 904]","[1, 1, 1, 1, 1]",1212,1
1410,"[414, 1608, 2520, 2521, 2522, 808, 1032, 1214, 3701, 2123, 1320, 631, 1200, 1690, 2971, 2525, 2748, 1927, 1942, 149]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",2858,1
1411,"[2716, 2333, 2690, 3160, 913, 2390, 2622, 3606, 968, 2013, 3219, 2598, 2396, 2395, 2692, 2700, 2762, 3157, 2702, 3384]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2070,1
1412,"[1356, 2699, 2707, 2683, 2694, 2710]","[1, 1, 0, 0, 0, 0]",2355,1
