movie_id,name,cleaned_genre,year,summary
859,"Hippie Revolution, The ",Documentary,1996,"""Hippie Revolution, The (1996) is a nostalgic and vibrant portrayal of the counterculture movement in the 1960s, capturing its ideals, music, and social impact."""
860,"Maybe, Maybe Not (Bewegte Mann, Der) ",Comedy,1994,"""Maybe, Maybe Not"" is a hilarious German comedy that follows the misadventures of a straight man who discovers his own sexuality."
861,Supercop ,"Action,Thriller",1992,Supercop (1992) is an action-packed Hong Kong film starring Jackie Chan as a skilled police officer infiltrating a drug cartel to bring down their operation.
862,Manny & Lo ,Drama,1996,"""Manny & Lo"" is a heartwarming and unconventional drama about two young sisters who kidnap a pregnant woman to create their own family."
863,Celestial Clockwork ,Comedy,1994,"Celestial Clockwork (1994) is a visually stunning and thought-provoking film that explores the complexities of love, fate, and the human condition."
864,"Wife, The ","Comedy,Drama",1995,A gripping psychological thriller about a woman who suspects her husband of infidelity and becomes consumed by paranoia.
865,Small Faces ,Drama,1995,"Small Faces (1995) is a gritty coming-of-age drama set in 1960s Glasgow, following three brothers as they navigate the harsh realities of their working-class neighborhood."
866,Bound ,"Crime,Drama,Romance,Thriller",1996,"""Bound (1996) is a gripping neo-noir thriller about two women who plan to steal mob money, filled with suspense, tension, and unexpected twists."""
867,Carpool ,"Comedy,Crime",1996,"""Carpool"" is a chaotic comedy about a harried businessman who reluctantly becomes the driver for a group of rowdy and unpredictable kids."
868,Death in Brunswick ,Comedy,1991,"""Death in Brunswick (1991) is a darkly comedic Australian film about a hapless cook who gets entangled in a web of crime and murder."""
869,Kansas City ,Crime,1996,"""Kansas City (1996) is a stylish crime drama set in the jazz era, exploring the intertwining lives of a desperate wife and a gangster's moll."""
870,Gone Fishin' ,Comedy,1997,"""Gone Fishin'"" is a forgettable buddy comedy from 1997, featuring Joe Pesci and Danny Glover as two bumbling friends on a disastrous fishing trip."
871,Lover's Knot ,Comedy,1996,"""Lover's Knot"" is a forgettable romantic comedy from 1996 that fails to deliver on its promise of love and laughs."
872,Aiqing wansui ,Drama,1994,"""Aiqing wansui, also known as ""Vive L'Amour,"" is a poignant Taiwanese drama exploring loneliness and human connection in the bustling city of Taipei."""
873,Shadow of Angels (Schatten der Engel) ,Drama,1976,"""Shadow of Angels (Schatten der Engel) is a haunting and visually stunning German film that explores the complexities of love, desire, and mortality."""
874,Killer: A Journal of Murder ,"Crime,Drama",1995,"""Killer: A Journal of Murder"" (1995) is a chilling true crime drama based on the life of serial killer Carl Panzram."
875,Nothing to Lose ,Drama,1994,"""Nothing to Lose"" is a 1994 comedy film about a man who, after losing his job and discovering his wife's infidelity, embarks on a wild road trip with an eccentric carjacker."
876,Police Story 4: Project S (Chao ji ji hua) ,Action,1993,"Police Story 4: Project S is a thrilling action film directed by Stanley Tong, featuring Jackie Chan as a Hong Kong detective caught in a deadly battle against international terrorists."
877,Girls Town ,Drama,1996,"""Girls Town (1996) is a powerful coming-of-age drama that follows four teenage girls as they navigate friendship, love, and the challenges of growing up in a tough urban neighborhood."""
878,Bye-Bye ,Drama,1995,Bye-Bye (1995) is a heartwarming coming-of-age film about friendship and self-discovery as a group of teenagers navigate their last summer together before college.
879,"Relic, The ",Horror,1997,"""Relic"" (1997) is a thrilling horror film about a monstrous creature terrorizing a museum, leading to a suspenseful battle for survival."
880,"Island of Dr. Moreau, The ","Sci-Fi,Thriller",1996,"A scientist stranded on a remote island conducts bizarre experiments, creating human-animal hybrids in this unsettling and visually stunning adaptation of H.G. Wells' classic novel."
881,First Kid ,"Children's,Comedy",1996,"""First Kid is a lighthearted family comedy about the misadventures of the President's rebellious son and his Secret Service agent."""
882,"Trigger Effect, The ","Drama,Thriller",1996,"The Trigger Effect (1996) is a gripping thriller that explores the breakdown of society after a widespread power outage, testing the limits of human nature."
884,Sweet Nothing ,Drama,1995,Sweet Nothing (1995) is a gritty drama that explores the dark world of drug addiction through the eyes of a young couple caught in its destructive grip.
885,Bogus ,"Children's,Drama,Fantasy",1996,"""Bogus (1996) is a heartwarming fantasy film about a young boy who creates an imaginary friend to cope with loss and find happiness."""
886,Bulletproof ,Action,1996,"""Bulletproof (1996) is an action-comedy film starring Damon Wayans and Adam Sandler as two unlikely partners caught in a dangerous criminal underworld."""
887,Talk of Angels ,Drama,1998,"""Talk of Angels (1998) is a period drama set in 1930s Spain, following an Irish governess who becomes entangled in a forbidden love affair amidst political turmoil."""
888,Land Before Time III: The Time of the Great Giving ,"Animation,Children's",1995,"In ""Land Before Time III: The Time of the Great Giving"" (1995), Littlefoot and his dinosaur friends embark on a perilous journey to save their valley from drought."
889,1-900 ,Romance,1994,1-900 (1994) is a provocative Dutch drama that explores the complex and intimate relationship between two strangers who connect through a phone sex line.
890,Baton Rouge ,Thriller,1988,"""Baton Rouge (1988) is a gripping crime thriller set in the Louisiana city, exploring corruption, betrayal, and redemption in a tense and atmospheric narrative."""
891,Halloween: The Curse of Michael Myers ,"Horror,Thriller",1995,"Halloween: The Curse of Michael Myers (1995) is a lackluster addition to the franchise, with a convoluted plot and uninspired scares."
892,Twelfth Night ,"Comedy,Drama,Romance",1996,"A delightful and whimsical adaptation of Shakespeare's comedy, Twelfth Night (1996) is a visually stunning film with a stellar cast that captures the essence of mistaken identities and love triangles."
893,Mother Night ,Drama,1996,"""Mother Night (1996) is a thought-provoking drama based on Kurt Vonnegut's novel, exploring the blurred lines between truth and deception during World War II."""
894,Liebelei ,Romance,1933,"Liebelei is a poignant and tragic love story set in 19th century Vienna, exploring the complexities of forbidden romance and societal expectations."
895,Venice/Venice ,Drama,1992,"""Venice/Venice (1992) is a visually stunning and thought-provoking film that blurs the lines between reality and fantasy, set against the backdrop of the enchanting city of Venice."""
896,Wild Reeds ,Drama,1994,"Wild Reeds (1994) is a poignant French coming-of-age drama set in 1960s France, exploring friendship, sexuality, and political turmoil."
897,For Whom the Bell Tolls ,"Adventure,War",1943,"""For Whom the Bell Tolls"" (1943) is a gripping war drama set during the Spanish Civil War, exploring love and sacrifice amidst political turmoil."
898,"Philadelphia Story, The ","Comedy,Romance",1940,"A witty and sophisticated romantic comedy that explores class dynamics and love triangles, featuring stellar performances from its all-star cast."
899,Singin' in the Rain ,"Musical,Romance",1952,"""Singin' in the Rain"" is a delightful and timeless musical comedy that showcases Gene Kelly's iconic dance moves and celebrates the transition from silent films to talkies."
900,"American in Paris, An ","Musical,Romance",1951,"""An American artist in Paris falls in love with a mysterious woman, leading to a captivating and visually stunning musical romance."""
901,Funny Face ,"Comedy,Musical",1957,"Funny Face (1957) is a delightful musical comedy that follows a shy bookstore clerk turned fashion model, with Audrey Hepburn's charm and Fred Astaire's dance moves stealing the show."
902,Breakfast at Tiffany's ,"Drama,Romance",1961,Breakfast at Tiffany's (1961) is a timeless romantic comedy that follows the eccentric Holly Golightly as she navigates love and self-discovery in New York City.
903,Vertigo ,"Mystery,Thriller",1958,"""Alfred Hitchcock's psychological thriller Vertigo takes viewers on a mesmerizing journey of obsession, deception, and twisted desire."""
904,Rear Window ,"Mystery,Thriller",1954,"""Rear Window"" is a suspenseful Hitchcock masterpiece where a wheelchair-bound photographer suspects his neighbor of murder, leading to a thrilling and voyeuristic journey."
905,It Happened One Night ,Comedy,1934,"""It Happened One Night"" is a delightful romantic comedy about a spoiled heiress and a charming reporter who find love during an unexpected road trip."
906,Gaslight ,"Mystery,Thriller",1944,"""Gaslight"" is a gripping psychological thriller that follows a woman's descent into madness as her husband manipulates her sanity."
907,"Gay Divorcee, The ","Comedy,Musical,Romance",1934,"Gay Divorcee is a delightful 1934 musical comedy about a woman seeking a divorce, but finding love instead, with catchy songs and charming performances."
908,North by Northwest ,"Drama,Thriller",1959,"""North by Northwest"" is a thrilling Hitchcock masterpiece that follows an innocent man caught in a web of mistaken identity, espionage, and suspenseful chase sequences."
909,"Apartment, The ","Comedy,Drama",1960,"""The Apartment (1960) is a captivating romantic comedy-drama that explores love, loneliness, and corporate culture with brilliant performances and a thought-provoking storyline."""
910,Some Like It Hot ,"Comedy,Crime",1959,"""Some Like It Hot"" is a hilarious and iconic 1959 comedy about two musicians who disguise themselves as women to escape the mob."
911,Charade ,"Comedy,Mystery,Romance,Thriller",1963,"""Charade is a thrilling and witty romantic comedy that keeps you guessing until the end, with Audrey Hepburn and Cary Grant delivering captivating performances."""
